URL,Thumbnail URL,Views,Likes,Time Posted,Title
https://www.youtube.com/watch?v=BB4FT6Nf5wk,https://i.ytimg.com/vi/BB4FT6Nf5wk/hqdefault.jpg,89087,12147,2024-01-22T10:50:56Z,I TRUST You !! 💯 #PW #Shorts #Motivation
https://www.youtube.com/watch?v=Kh5i2BAp-Bw,https://i.ytimg.com/vi/Kh5i2BAp-Bw/hqdefault.jpg,61643,3828,2024-01-22T09:15:01Z,Complete The Making Of A Global World @5pm 🌍 💪 #PW #Shorts #SST
https://www.youtube.com/watch?v=4ahlcR7uPic,https://i.ytimg.com/vi/4ahlcR7uPic/hqdefault.jpg,59612,2635,2024-01-21T16:09:00Z,NEW BEGINNING - Hindi Medium Channel for Class 9 & 10 !! @PWHindiFoundation
https://www.youtube.com/watch?v=IFXTkLE_YJE,https://i.ytimg.com/vi/IFXTkLE_YJE/hqdefault.jpg,256299,7576,2024-01-21T13:34:57Z,MATH'S CBSE SAMPLE PAPER DISCUSSION | CLASS 10th BOARD 2024
https://www.youtube.com/watch?v=4IOI3I5fnuw,https://i.ytimg.com/vi/4IOI3I5fnuw/hqdefault.jpg,296203,19538,2024-01-21T11:30:02Z,अभी तक कुछ नहीं पढ़ा? 😓 | LAST 1 Month Powerful Strategy For MATHS Board Exam ✅ | Class 10th
https://www.youtube.com/watch?v=KEwdBUGM-Uk,https://i.ytimg.com/vi/KEwdBUGM-Uk/hqdefault.jpg,138176,11462,2024-01-21T08:30:28Z,इस TRICK से आसान हो जाएगी CHEMISTRY !! 🤯 #PW #Shorts #Chemistry
https://www.youtube.com/watch?v=aKzQEpq6Wnk,https://i.ytimg.com/vi/aKzQEpq6Wnk/hqdefault.jpg,214706,6074,2024-01-20T18:29:25Z,PRINT CULTURE AND THE MODERN WORLD in 1 Shot FULL CHAPTER COVERAGE (Theory +PYQs)| Class 10th Boards
https://www.youtube.com/watch?v=bmUdzkkOcFg,https://i.ytimg.com/vi/bmUdzkkOcFg/hqdefault.jpg,18751,505,2024-01-20T12:30:31Z,MY CHILDHOOD + NO MEN ARE FOREIGN in 1 Shot | FULL Chapter Coverage (THEORY+PYQs) Class-9th English
https://www.youtube.com/watch?v=HQ5_Gy4BZEU,https://i.ytimg.com/vi/HQ5_Gy4BZEU/hqdefault.jpg,55172,1330,2024-01-20T09:30:05Z,HERON'S FORMULA in 1 Shot | FULL Chapter Coverage (Concepts+PYQs) | Class-9th Maths
https://www.youtube.com/watch?v=yYeo4QgApXQ,https://i.ytimg.com/vi/yYeo4QgApXQ/hqdefault.jpg,29191,2419,2024-01-20T08:30:17Z,आज पढ़ेंगे PRINT CULTURE AND THE MODERN WORLD शाम 6 बजे 📖 #PW #Shorts #SST
https://www.youtube.com/watch?v=2pCpA50rylw,https://i.ytimg.com/vi/2pCpA50rylw/hqdefault.jpg,673481,17873,2024-01-19T18:09:39Z,TRIGONOMETRY in 1 Shot FULL CHAPTER COVERAGE (Concept +PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=nkg0jyziDtY,https://i.ytimg.com/vi/nkg0jyziDtY/hqdefault.jpg,107819,12230,2024-01-19T14:30:17Z,BOARDS में Jaan लगा देंगे !! 🔥 #PW #Shorts #Motivation
https://www.youtube.com/watch?v=KlUTVNsk0Nk,https://i.ytimg.com/vi/KlUTVNsk0Nk/hqdefault.jpg,49033,1262,2024-01-19T12:30:12Z,CLIMATE in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=4IieWh--6eY,https://i.ytimg.com/vi/4IieWh--6eY/hqdefault.jpg,43248,3066,2024-01-19T10:30:02Z,क्या आप सब Taiyaar को हमसे Milne के लिए? 🫣 #PW #Shorts #Aagaz2024
https://www.youtube.com/watch?v=MJaXcS_6BuY,https://i.ytimg.com/vi/MJaXcS_6BuY/hqdefault.jpg,461687,12074,2024-01-18T18:50:21Z,"ACIDS, BASES AND SALTS in 1 Shot FULL CHAPTERS COVERAGE (Concept +PYQs) || Class 10th Boards"
https://www.youtube.com/watch?v=hzw85KpkPZo,https://i.ytimg.com/vi/hzw85KpkPZo/hqdefault.jpg,76681,8388,2024-01-18T13:30:18Z,BHAROSA करना सीखो !! 💯 #PW #Shorts #Motivation
https://www.youtube.com/watch?v=eU3TKYrdAmU,https://i.ytimg.com/vi/eU3TKYrdAmU/hqdefault.jpg,170812,3824,2024-01-18T12:30:20Z,CIRCLES in 1 Shot || FULL Chapter Coverage (Concepts+PYQs) || Class 9th Maths
https://www.youtube.com/watch?v=5-r7eca05WQ,https://i.ytimg.com/vi/5-r7eca05WQ/hqdefault.jpg,27346,1373,2024-01-18T11:00:05Z,PW All Subject Sample Papers for ₹.......  🤩 🔥 #PW #Shorts #SamplePapers
https://www.youtube.com/watch?v=BYAFXJjALMk,https://i.ytimg.com/vi/BYAFXJjALMk/hqdefault.jpg,11016,274,2024-01-18T09:30:02Z,A LEGEND OF THE NORTHLAND + IN THE KINGDOM OF FOOLS in 1 Shot | FULL Chapter (THEORY+PYQs)| Class 9
https://www.youtube.com/watch?v=aC_vFD0I2Qk,https://i.ytimg.com/vi/aC_vFD0I2Qk/hqdefault.jpg,319049,9623,2024-01-17T16:29:38Z,COORDINATE GEOMETRY in 1 Shot FULL CHAPTER COVERAGE (Concept +PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=KjvsJsIc2NM,https://i.ytimg.com/vi/KjvsJsIc2NM/hqdefault.jpg,101772,4664,2024-01-17T14:00:21Z,BEST Way To Score 95+ Marks in English Board Exam 🎯 | Class 10th 2024
https://www.youtube.com/watch?v=qQ-HYLGmmGA,https://i.ytimg.com/vi/qQ-HYLGmmGA/hqdefault.jpg,39394,3493,2024-01-17T13:30:32Z,PW Marvel क्या है? !! 🤯 @PW-OlympiadWallah  #PW #Shorts #PWSurprise
https://www.youtube.com/watch?v=szsVvf1PU9s,https://i.ytimg.com/vi/szsVvf1PU9s/hqdefault.jpg,344824,7352,2024-01-17T12:30:28Z,ATOMS AND MOLECLUES in 1 Shot || FULL Chapter Coverage (Concepts+PYQs) || Class 9th Chemisty
https://www.youtube.com/watch?v=7IDh6kvJMdw,https://i.ytimg.com/vi/7IDh6kvJMdw/hqdefault.jpg,108728,9908,2024-01-17T04:30:04Z,"Easiest Chapter, ""Coordinate Geometry"" @5pm 🤩 💪 #PW #Shorts #Maths"
https://www.youtube.com/watch?v=YiHMbw5dmWY,https://i.ytimg.com/vi/YiHMbw5dmWY/hqdefault.jpg,58583,2825,2024-01-16T15:00:34Z,PW MISSION2024 मैं ऐसा क्या खास कर रहा है !! 🤯 🔥
https://www.youtube.com/watch?v=BXP3t17kKIs,https://i.ytimg.com/vi/BXP3t17kKIs/hqdefault.jpg,97740,3130,2024-01-16T14:46:58Z,GLOBALIZATION AND THE INDIAN ECONOMY in 1 Shot FULL CHAPTER (Theory +PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=E8vZf_8qiV8,https://i.ytimg.com/vi/E8vZf_8qiV8/hqdefault.jpg,39507,2703,2024-01-16T13:30:06Z,LET'S Learn Southern States Map Work !! 💯 #PW #Shorts #MapWork
https://www.youtube.com/watch?v=Qac0HOEGZGY,https://i.ytimg.com/vi/Qac0HOEGZGY/hqdefault.jpg,99787,3039,2024-01-16T12:30:21Z,FOOD SECURITY IN INDIA in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=l_5xM3ujb3Q,https://i.ytimg.com/vi/l_5xM3ujb3Q/hqdefault.jpg,9110,283,2024-01-16T09:30:12Z,COMPREHENSION in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th English
https://www.youtube.com/watch?v=yXQjNGXhpjw,https://i.ytimg.com/vi/yXQjNGXhpjw/hqdefault.jpg,17826,1541,2024-01-16T07:00:32Z,आज पढ़ेंगे Globalization Of The Indian Economy शाम 5 बजे 🌍 🤑 #PW #Shorts #SST
https://www.youtube.com/watch?v=ckQzY-r2gLc,https://i.ytimg.com/vi/ckQzY-r2gLc/hqdefault.jpg,106164,3779,2024-01-15T13:48:08Z,OUTCOMES OF DEMOCRACY in 1 Shot FULL CHAPTER COVERAGE (Theory +PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=G3uLAokw_sg,https://i.ytimg.com/vi/G3uLAokw_sg/hqdefault.jpg,28168,824,2024-01-15T12:30:09Z,CONSTITUTIONAL DESIGN in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=gBSKu5WyYiU,https://i.ytimg.com/vi/gBSKu5WyYiU/hqdefault.jpg,104419,8696,2024-01-15T10:30:25Z,BOARDS मे Questions कैसे आते हैं? 🤯📚 #PW #Shorts #Boards2024
https://www.youtube.com/watch?v=Xn3O-5uj0t0,https://i.ytimg.com/vi/Xn3O-5uj0t0/hqdefault.jpg,159925,8912,2024-01-15T07:15:44Z,MASTER PLAN - Score 90% in 30 Days | Class 10th Board Exam 🔥 @Class10th-UDAAN
https://www.youtube.com/watch?v=CcF0bRkzjaE,https://i.ytimg.com/vi/CcF0bRkzjaE/hqdefault.jpg,42435,3019,2024-01-15T05:57:42Z,क्या आपको भी OUTCOMES OF DEMOCRACY Tricky लागत है ⁉ #PW #Shorts #SST
https://www.youtube.com/watch?v=T2rfiqXfoK0,https://i.ytimg.com/vi/T2rfiqXfoK0/hqdefault.jpg,751351,19187,2024-01-14T17:36:43Z,CARBON AND ITS COMPOUNDS in 1 Shot FULL CHAPTER COVERAGE (Concepts+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=tkPsUPJkgvk,https://i.ytimg.com/vi/tkPsUPJkgvk/hqdefault.jpg,29481,2820,2024-01-14T10:30:54Z,आप सबको एक Mukaam पर पहुचना है !! 🔥 #PW #Shorts #Motivation
https://www.youtube.com/watch?v=7XBJw-7Y1tA,https://i.ytimg.com/vi/7XBJw-7Y1tA/hqdefault.jpg,122604,3384,2024-01-14T05:30:01Z,OLYMPIAD EXAMS देने के फायदे 🎯| क्यों Jaruri है ये Exam? Detailed Information - RMO/ IMO/ INMO/ IOQM
https://www.youtube.com/watch?v=IBsGv8ip-gU,https://i.ytimg.com/vi/IBsGv8ip-gU/hqdefault.jpg,134315,4638,2024-01-13T14:53:49Z,READING SECTION - COMPREHENSION in 1 Shot FULL CHAPTER COVERAGE (Theory +PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=M44ub9uxjPk,https://i.ytimg.com/vi/M44ub9uxjPk/hqdefault.jpg,75606,7195,2024-01-13T14:30:02Z,Ab Saare DOUBTS Complete Kar Lenge on 14th Jan 1 PM 🔥 #PW #Shorts #Boards2024
https://www.youtube.com/watch?v=YMA9CtWicIM,https://i.ytimg.com/vi/YMA9CtWicIM/hqdefault.jpg,418648,7871,2024-01-13T12:30:19Z,IMPROVEMENT IN FOOD RESOURCES in 1 Shot | FULL Chapter Coverage (THEORY+PYQs) | Class-9th Biology
https://www.youtube.com/watch?v=7s5sCHFxuRI,https://i.ytimg.com/vi/7s5sCHFxuRI/hqdefault.jpg,68582,3100,2024-01-13T11:52:31Z,Class 10th BOARD Booster 2.0 LIVE Orientation Session 🎯 || Score 95%+ in Board Exam 🔥
https://www.youtube.com/watch?v=EpfUH-fW0PI,https://i.ytimg.com/vi/EpfUH-fW0PI/hqdefault.jpg,111648,4305,2024-01-13T10:21:48Z,मिलने के लिए तैयार हो Alakh Sir से💥 #PWSurprise #PW #Shorts
https://www.youtube.com/watch?v=i4YkXbppbJE,https://i.ytimg.com/vi/i4YkXbppbJE/hqdefault.jpg,74497,1681,2024-01-13T10:00:26Z,QUADRILATERALS in 1 Shot | FULL Chapter Coverage (Concepts+PYQs) | Class-9th Maths
https://www.youtube.com/watch?v=MLl_V4mg_ns,https://i.ytimg.com/vi/MLl_V4mg_ns/hqdefault.jpg,39544,2627,2024-01-13T05:53:40Z,Complete READING SECTION - COMPREHENSION Coverage @6pm 🚀🕙 #Warrior #PW #Shorts
https://www.youtube.com/watch?v=5O97ewT277M,https://i.ytimg.com/vi/5O97ewT277M/hqdefault.jpg,492973,13208,2024-01-12T16:45:08Z,HEREDITY in 1 Shot FULL CHAPTER COVERAGE (Theory +PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=oC8Fg0GpT48,https://i.ytimg.com/vi/oC8Fg0GpT48/hqdefault.jpg,110494,5277,2024-01-12T14:30:27Z,WHAT IS GOING TO HAPPEN??
https://www.youtube.com/watch?v=5i_WebwBmzE,https://i.ytimg.com/vi/5i_WebwBmzE/hqdefault.jpg,37216,2264,2024-01-12T13:30:05Z,Lets Learn Northern State Map Work !! #PW #Shorts #MapWork
https://www.youtube.com/watch?v=w4DdXXgwbBI,https://i.ytimg.com/vi/w4DdXXgwbBI/hqdefault.jpg,71668,2176,2024-01-12T12:30:41Z,POPULATION in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=usspVQmocOM,https://i.ytimg.com/vi/usspVQmocOM/hqdefault.jpg,37660,3542,2024-01-12T06:08:31Z,Heredity Chapter ko leke ho Pareshan? मिलो शाम 5 बजे 💪 💪 #PW #Shorts #Biology
https://www.youtube.com/watch?v=fVeIXpjNO1g,https://i.ytimg.com/vi/fVeIXpjNO1g/hqdefault.jpg,591514,15538,2024-01-11T17:49:42Z,TRIANGLES in 1 Shot FULL CHAPTER COVERAGE (Concepts +PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=6THLidv3GBU,https://i.ytimg.com/vi/6THLidv3GBU/hqdefault.jpg,58171,2700,2024-01-11T14:30:01Z,SST में कैसे आयेंगे 80/80? 🎯 || ये Video BOARDS से पहले देख लो 🚨
https://www.youtube.com/watch?v=vjug4DmnRig,https://i.ytimg.com/vi/vjug4DmnRig/hqdefault.jpg,130823,10583,2024-01-11T13:30:22Z,मिलते हैं 14 जनवरी को Alakh Sir के साथ !! 💯 #PWSurprise #PW #Shorts
https://www.youtube.com/watch?v=vc_AR7guu8E,https://i.ytimg.com/vi/vc_AR7guu8E/hqdefault.jpg,76031,1694,2024-01-11T12:30:38Z,TRIANGLES in 1 Shot || FULL Chapter Coverage (Concepts+PYQs) || Class 9th Maths
https://www.youtube.com/watch?v=NDaEOlbJ1SM,https://i.ytimg.com/vi/NDaEOlbJ1SM/hqdefault.jpg,11867,341,2024-01-11T09:30:06Z,THE LAKE ISLE OF INNISFREE + THE SNAKE AND THE MIRROR in 1 Shot (THEORY+PYQs) | Class 9th English
https://www.youtube.com/watch?v=u0wRONk_71M,https://i.ytimg.com/vi/u0wRONk_71M/hqdefault.jpg,55971,6574,2024-01-11T07:55:54Z,Saare MIQs Complete Karne Milte Hai Shaam @5pm 💯 #Warrior #PW #Shorts
https://www.youtube.com/watch?v=SxmO4c6AfiM,https://i.ytimg.com/vi/SxmO4c6AfiM/hqdefault.jpg,131996,4380,2024-01-10T16:07:52Z,MANUFACTURING INDUSTRIES in 1 Shot FULL CHAPTERS COVERAGE (Theory +PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=sABnFu_dcVE,https://i.ytimg.com/vi/sABnFu_dcVE/hqdefault.jpg,40153,1156,2024-01-10T12:30:27Z,PEOPLE AS A RESOURCE in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=cuZXhY1wR_o,https://i.ytimg.com/vi/cuZXhY1wR_o/hqdefault.jpg,44421,2768,2024-01-10T06:25:16Z,मजेदार तरीके से पढ़ने आ जाओ Shaam 5 baje Manufacturing Industries 😎 #PW #Shorts #Warrior
https://www.youtube.com/watch?v=y1JB5QaobTQ,https://i.ytimg.com/vi/y1JB5QaobTQ/hqdefault.jpg,1346688,28335,2024-01-09T16:43:59Z,LIGHT - REFLECTION & REFRACTION in 1 Shot FULL CHAPTER COVERAGE (Concepts +PYQs) | Class 10th Boards
https://www.youtube.com/watch?v=Le4QluIWN5k,https://i.ytimg.com/vi/Le4QluIWN5k/hqdefault.jpg,265341,10233,2024-01-09T12:49:35Z,30 Days HARD Challenge 💪 | Roadmap To SCORE 95%+ in Class 10th ⚡
https://www.youtube.com/watch?v=JGTuuw1wz7Y,https://i.ytimg.com/vi/JGTuuw1wz7Y/hqdefault.jpg,142372,2885,2024-01-09T12:30:09Z,GRAVITATION in 1 Shot || FULL Chapter Coverage (Concepts+PYQs) || Class 9th Physics
https://www.youtube.com/watch?v=XHCS-i0kntk,https://i.ytimg.com/vi/XHCS-i0kntk/hqdefault.jpg,16364,456,2024-01-09T09:30:12Z,A TRULY BEAUTIFUL MIND + ISWARAN THE STORYTELLER in 1 Shot | FULL Chapter (THEORY+PYQs) | Class 9
https://www.youtube.com/watch?v=n82bjaGiMEY,https://i.ytimg.com/vi/n82bjaGiMEY/hqdefault.jpg,496498,15128,2024-01-08T19:11:55Z,ARITHMETIC PROGRESSIONS in 1 Shot FULL CHAPTERS COVERAGE (Concepts+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=x4X4mC6Tg4c,https://i.ytimg.com/vi/x4X4mC6Tg4c/hqdefault.jpg,70336,5519,2024-01-08T13:30:26Z,आओ सीखें Nationalism in India के Congress Session का Map Work !! 🗺️ 📍 #PW #Shorts
https://www.youtube.com/watch?v=Ew3vnuclMj0,https://i.ytimg.com/vi/Ew3vnuclMj0/hqdefault.jpg,89040,2063,2024-01-08T12:30:12Z,LINES AND ANGLES in 1 Shot || FULL Chapter Coverage (Concepts+PYQs) || Class 9th Maths
https://www.youtube.com/watch?v=3tcAhlTqsKU,https://i.ytimg.com/vi/3tcAhlTqsKU/hqdefault.jpg,143494,15257,2024-01-08T07:02:40Z,Saare PYQs Complete Karne Milte Hai Shaam @6pm 💯 #Warrior #PW #Shorts
https://www.youtube.com/watch?v=YdQ8MtghPBc,https://i.ytimg.com/vi/YdQ8MtghPBc/hqdefault.jpg,267914,7055,2024-01-06T18:10:31Z,QUADRATIC EQUATIONS in 1 Shot FULL CHAPTER COVERAGE (Concepts+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=twHrdeBmJhc,https://i.ytimg.com/vi/twHrdeBmJhc/hqdefault.jpg,117448,3826,2024-01-06T12:35:17Z,AGRICULTURE in 1 Shot FULL CHAPTER COVERAGE (Theory+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=K7X2m-E-Iq0,https://i.ytimg.com/vi/K7X2m-E-Iq0/hqdefault.jpg,437388,8625,2024-01-06T12:30:10Z,IS MATTER AROUND US PURE? in 1 Shot | FULL Chapter Coverage (Concepts + PYQs) | Class-9th Chemistry
https://www.youtube.com/watch?v=yJZItDbXTPU,https://i.ytimg.com/vi/yJZItDbXTPU/hqdefault.jpg,112271,3101,2024-01-06T09:30:14Z,INDIA SIZE AND LOCATION in 1 Shot | FULL Chapter Coverage (THEORY + PYQs) | Class-9th SST
https://www.youtube.com/watch?v=nIbZOBAV1as,https://i.ytimg.com/vi/nIbZOBAV1as/hqdefault.jpg,630781,15096,2024-01-05T18:06:08Z,HOW DO ORGANISMS REPRODUCE in 1 Shot FULL CHAPTER COVERAGE (Theory+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=9VGiBt4CuPo,https://i.ytimg.com/vi/9VGiBt4CuPo/hqdefault.jpg,47322,3221,2024-01-05T13:30:03Z,मजेदार तरीके से पढ़ने आ जाओ कल 3 baje Agriculture 😎 #PW #Shorts #Warrior
https://www.youtube.com/watch?v=rJ5CAhW0W5k,https://i.ytimg.com/vi/rJ5CAhW0W5k/hqdefault.jpg,33214,872,2024-01-05T12:30:35Z,ELECTORAL POLITICS in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=YYB5nKMJlhA,https://i.ytimg.com/vi/YYB5nKMJlhA/hqdefault.jpg,99212,7667,2024-01-05T07:30:09Z,आज पूरा करते हैं How do organisms reproduce? Shaam 5 baje !!🔥 #PW #Shorts #Warrior
https://www.youtube.com/watch?v=0PaDKZaRWQ8,https://i.ytimg.com/vi/0PaDKZaRWQ8/hqdefault.jpg,145065,4567,2024-01-04T15:12:36Z,POLITICAL PARTIES in 1 Shot FULL CHAPTER COVERAGE (Theory+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=V3OaMQDynpw,https://i.ytimg.com/vi/V3OaMQDynpw/hqdefault.jpg,42365,1042,2024-01-04T12:30:16Z,EUCLID'S GEOMETRY in 1 Shot || FULL Chapter Coverage (Concepts+PYQs) || Class 9th Maths
https://www.youtube.com/watch?v=f4TeRbUVo3E,https://i.ytimg.com/vi/f4TeRbUVo3E/hqdefault.jpg,21327,569,2024-01-04T09:30:09Z,SUBJECT VERB CONCORD + DITERMINERS in 1 Shot | FULL Chapter (THEORY+PYQs) | Class 9th English
https://www.youtube.com/watch?v=6tYBDNRFUvc,https://i.ytimg.com/vi/6tYBDNRFUvc/hqdefault.jpg,38081,2300,2024-01-04T05:14:59Z,Bachhon! Political Parties padhne aajao @5pm 💪 💪 #Warrior #PW #Shorts
https://www.youtube.com/watch?v=OfJ1oMgobBI,https://i.ytimg.com/vi/OfJ1oMgobBI/hqdefault.jpg,330815,8334,2024-01-03T17:44:38Z,"GRAMMAR PART-2 (TENSES, SUBJECT VERB AGREEMENT, REPORTED SPEECH) in 1 Shot (Theory+PYQs) | Class 10"
https://www.youtube.com/watch?v=TcCg33qVDTM,https://i.ytimg.com/vi/TcCg33qVDTM/hqdefault.jpg,278107,5725,2024-01-03T12:29:28Z,THE FRENCH REVOLUTION in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=ESD-p06p0Xw,https://i.ytimg.com/vi/ESD-p06p0Xw/hqdefault.jpg,43067,2998,2024-01-03T07:24:15Z,"Complete Tenses, Subject-Verb Agrement & Reported Speech @5pm 💯 📚 #Warrior #PW #Shorts"
https://www.youtube.com/watch?v=eAgrpM1LIZ8,https://i.ytimg.com/vi/eAgrpM1LIZ8/hqdefault.jpg,700283,18928,2024-01-02T15:00:11Z,MAGNETIC EFFECTS OF ELECTRIC CURRENT in 1 Shot FULL CHAPTER (Concepts+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=zQbIU6utPJ4,https://i.ytimg.com/vi/zQbIU6utPJ4/hqdefault.jpg,710796,13094,2024-01-02T12:30:37Z,TISSUES in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th Biology
https://www.youtube.com/watch?v=D1bW05fOVbc,https://i.ytimg.com/vi/D1bW05fOVbc/hqdefault.jpg,106855,9179,2024-01-02T10:02:31Z,पूरा ख़तम करते हैं Magnetic Effects of Electric Current @5pm 😎 💪 #Warrior #PW #Shorts
https://www.youtube.com/watch?v=xT_FoSm0j1U,https://i.ytimg.com/vi/xT_FoSm0j1U/hqdefault.jpg,17681,444,2024-01-02T09:30:13Z,LITTLE GIRL + THE RAIN ON THE ROOF in 1 Shot || FULL Chapters (THEORY+PYQs) || Class 9th English
https://www.youtube.com/watch?v=iguBQO_a8Mg,https://i.ytimg.com/vi/iguBQO_a8Mg/hqdefault.jpg,37471,927,2024-01-01T12:30:22Z,DRAINAGE in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=Izs0McH2Rzs,https://i.ytimg.com/vi/Izs0McH2Rzs/hqdefault.jpg,75212,5242,2024-01-01T06:30:08Z,New Year Resolution that Every Student Must Take ✅ | Must Watch for Class 9th & 10th 🚨
https://www.youtube.com/watch?v=J071v8HBuhw,https://i.ytimg.com/vi/J071v8HBuhw/hqdefault.jpg,601597,24603,2023-12-31T13:00:14Z,SCIENCE BOARD मैं कैसे आएँगे 100/100 🎯 | Important TIPS & TRICKS🚨 | Class-10th
https://www.youtube.com/watch?v=CgOTWq2OCBc,https://i.ytimg.com/vi/CgOTWq2OCBc/hqdefault.jpg,160747,4862,2023-12-30T18:29:04Z,MINERALS AND ENERGY RESOURCES in 1 Shot FULL CHAPTER COVERAGE (Theory+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=TovkhURONCA,https://i.ytimg.com/vi/TovkhURONCA/hqdefault.jpg,181119,3349,2023-12-30T12:30:29Z,FORCE AND LAWS OF MOTION in 1 Shot || FULL Chapter Coverage (Concepts+PYQs) || Class 9th Science
https://www.youtube.com/watch?v=s6DFsuvWl-4,https://i.ytimg.com/vi/s6DFsuvWl-4/hqdefault.jpg,97593,2129,2023-12-30T09:30:22Z,LINEAR EQUATIONS IN TWO VARIABLES  in 1 Shot || FULL Chapter (Concepts+PYQs) || Class 9th Maths
https://www.youtube.com/watch?v=ILNn3Zqv9Jk,https://i.ytimg.com/vi/ILNn3Zqv9Jk/hqdefault.jpg,75199,4775,2023-12-30T06:28:29Z,आज ख़तम करते हैं Minerals and Energy Resources @5pm 💪💪 #Warrior #PW #Shorts
https://www.youtube.com/watch?v=E04pRYcNkCk,https://i.ytimg.com/vi/E04pRYcNkCk/hqdefault.jpg,114976,3906,2023-12-29T15:13:39Z,MONEY AND CREDIT in 1 Shot FULL CHAPTER COVERAGE (Theory+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=vEpqiAxE_jY,https://i.ytimg.com/vi/vEpqiAxE_jY/hqdefault.jpg,46767,3188,2023-12-29T14:19:24Z,अपनी Padhai को BOOST देने के लिए तैयार हो? #PW #Shorts #Class10th
https://www.youtube.com/watch?v=SZb-hh03X8c,https://i.ytimg.com/vi/SZb-hh03X8c/hqdefault.jpg,57430,1552,2023-12-29T12:30:18Z,POVERTY AS A CHALLENGE in 1 Shot || FULL Chapter Coverage (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=_O9Cb6PJh4k,https://i.ytimg.com/vi/_O9Cb6PJh4k/hqdefault.jpg,37898,2972,2023-12-29T06:43:44Z,Let's Study Money and Credit @5pm 💸💸 #Warrior #PW #Shorts
https://www.youtube.com/watch?v=dB4dOv-_iJg,https://i.ytimg.com/vi/dB4dOv-_iJg/hqdefault.jpg,142287,4650,2023-12-28T16:48:57Z,WATER  RESOURCES in 1 Shot FULL CHAPTER COVERAGE (Theory+PYQs) || Class 10th Boards
https://www.youtube.com/watch?v=CDJlqkp1hfI,https://i.ytimg.com/vi/CDJlqkp1hfI/hqdefault.jpg,81681,1859,2023-12-28T12:30:06Z,COORDINATE GEOMETRY in 1 Shot || FULL Chapter Coverage (Concepts+PYQs) || Class 9th Maths
https://www.youtube.com/watch?v=zuZ5VwEFGWo,https://i.ytimg.com/vi/zuZ5VwEFGWo/hqdefault.jpg,46060,2807,2023-12-28T10:57:01Z,Water Resources: Start to Finish @6:30pm 💦💦 #Warrior #PW #Shorts
https://www.youtube.com/watch?v=Hz9W7Jb_i1c,https://i.ytimg.com/vi/Hz9W7Jb_i1c/hqdefault.jpg,38151,1017,2023-12-28T09:30:04Z,THE LOST CHILD + ADVENTURE OF TOTO in 1 Shot || FULL Chapter (THEORY+PYQs) || Class-9th English
https://www.youtube.com/watch?v=JVUtGDKirhI,https://i.ytimg.com/vi/JVUtGDKirhI/hqdefault.jpg,146011,4659,2023-12-27T15:17:28Z,"GENDER, RELIGION, AND CASTE in 1 Shot | FULL CHAPTERS COVERAGE (Concepts+PYQs) | Class 10th Boards"
https://www.youtube.com/watch?v=tLpDFCbGLW4,https://i.ytimg.com/vi/tLpDFCbGLW4/hqdefault.jpg,92365,2073,2023-12-27T12:30:35Z,SOCIALISM IN EUROPE & RUSSIAN REVOLUTION in 1 Shot || FULL Chapter (THEORY+PYQs) || Class 9th SST
https://www.youtube.com/watch?v=OD1sLiCfZ6k,https://i.ytimg.com/vi/OD1sLiCfZ6k/hqdefault.jpg,32279,2614,2023-12-27T05:30:05Z,Gender Religion and Caste की Importance क्या है⁉ #Warrior #PW #Shorts
